origin_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.05,0
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.1,0.795342033407169
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.15000000000000002,1.6402884885517968
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.2,2.012102898105567
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.25,2.2840416164420594
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.3,2.3899936718814088
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.35000000000000003,2.4436883186121867
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.4,2.538607924735274
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.45,2.62187641421321
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.5,2.6813874885517968
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.55,2.7374728236610766
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.6000000000000001,2.814359488551797
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.6500000000000001,2.928978292542828
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.7000000000000001,2.9967088969672218
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.7500000000000001,3.076887948320878
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.8,3.225985207049572
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.8500000000000001,3.4902277029192925
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.9000000000000001,3.9113028851817537
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.95,4.482919488551795
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.975,5.280488488551796
2015-12-19,2015-12-26,1,HHS Region 10,ili perc,quantile,0.99,7.713725101160728
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.01,0
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.025,0
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.05,0.8403784885517966
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.1,1.710397488551797
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.15000000000000002,2.2149784885517967
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.2,2.591972898105567
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.25,2.8679385463092144
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.3,2.970192227201299
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.35000000000000003,3.0332109725235767
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.4,3.113790488551797
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.45,3.195123601472146
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.5,3.2622949885517967
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.55,3.311637188551797
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.6000000000000001,3.400323488551797
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.6500000000000001,3.493335459578527
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.7000000000000001,3.575275030950182
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.7500000000000001,3.690177428452347
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.8,3.809472997503147
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.8500000000000001,4.019369667255063
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.9000000000000001,4.503574780081967
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.95,5.139150665451157
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.975,5.862029596099327
2015-12-19,2016-01-02,2,HHS Region 10,ili perc,quantile,0.99,8.293595101160728
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.01,0
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.025,0
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.05,0.5979293801180887
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.1,1.5052645761750318
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.15000000000000002,2.292592275622087
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.2,2.674817974802848
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.25,2.8600393923565735
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.3,2.913027456359656
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.35000000000000003,3.0094423015985248
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.4,3.0631325838152996
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.45,3.15432787066032
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.5,3.2114002002179296
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.55,3.2581872459978767
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.6000000000000001,3.337728488551797
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.6500000000000001,3.412943667027383
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.7000000000000001,3.493917321618925
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.7500000000000001,3.5792880874784996
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.8,3.722958488551797
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.8500000000000001,4.035698488551797
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.9000000000000001,4.673536876807744
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.95,5.214204202691294
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.975,6.103009472950647
2015-12-19,2016-01-09,3,HHS Region 10,ili perc,quantile,0.99,7.416878305124097
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.01,0.735336020453794
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.025,1.9513892685524108
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.05,3.1630773450397767
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.1,3.673883978801368
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.15000000000000002,4.147411025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.2,4.456961025521242
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.25,4.654695643953999
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.3,4.814899752198725
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.35000000000000003,4.902581025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.4,5.024827436513218
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.45,5.166096025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.5,5.281014401055323
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.55,5.354651025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.6000000000000001,5.466224390406181
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.6500000000000001,5.5365130255212405
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.7000000000000001,5.6655506640350906
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.7500000000000001,5.785764709640117
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.8,6.001186025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.8500000000000001,6.313261025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.9000000000000001,6.832551025521241
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.95,7.647084494478157
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.975,8.732049850601982
2015-12-19,2015-12-26,1,HHS Region 2,ili perc,quantile,0.99,9.529761218636509
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.01,1.1398135244612215
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.025,1.4721642755212403
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.05,2.4480673450397763
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.1,3.15857632552124
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.15000000000000002,3.4937215949869502
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.2,3.845542524056355
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.25,3.9814736263166015
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.3,4.136280232417106
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.35000000000000003,4.239025828945274
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.4,4.371597616808678
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.45,4.50032064615711
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.5,4.599142025521241
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.55,4.66256102552124
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.6000000000000001,4.7870690187380704
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.6500000000000001,4.883664941916086
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.7000000000000001,4.989581494590947
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.7500000000000001,5.183138525521246
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.8,5.490091025521241
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.8500000000000001,5.842451025521241
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.9000000000000001,6.327698987020595
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.95,7.057212580893971
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.975,8.380971230738556
2015-12-19,2016-01-02,2,HHS Region 2,ili perc,quantile,0.99,9.834913520109552
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.01,0
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.025,1.18959277552124
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.05,2.2980629033538804
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.1,2.928682812685521
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.15000000000000002,3.1836022509497193
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.2,3.523002318589161
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.25,3.718479247994778
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.3,3.853091771913455
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.35000000000000003,3.916621025521241
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.4,4.056613949119151
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.45,4.196147629408781
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.5,4.316390279834975
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.55,4.391762596881025
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.6000000000000001,4.469855379871009
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.6500000000000001,4.57776672698988
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.7000000000000001,4.726847508682794
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.7500000000000001,4.913932381922304
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.8,5.108630214246601
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.8500000000000001,5.542738240275611
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.9000000000000001,5.997324902651351
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.95,6.685413645031921
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.975,7.7946324699720195
2015-12-19,2016-01-09,3,HHS Region 2,ili perc,quantile,0.99,8.989350337048183
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.01,2.9541251029563336
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.025,4.01266361381171
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.05,4.822693078287804
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.1,5.737051893856011
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.15000000000000002,6.238243858660844
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.2,6.471200472017672
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.25,6.741596412291864
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.3,6.9332229317086345
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.35000000000000003,7.081694863662479
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.4,7.137271736532942
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.45,7.189380708685934
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.5,7.281779868914294
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.55,7.357919228973404
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.6000000000000001,7.416141047440275
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.6500000000000001,7.500096208685935
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.7000000000000001,7.622458595693364
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.7500000000000001,7.733450452708671
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.8,7.902350057092324
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.8500000000000001,8.265387260538576
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.9000000000000001,8.595186863626285
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.95,9.779183687455827
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.975,10.872160708685934
2015-12-19,2015-12-26,1,HHS Region 3,ili perc,quantile,0.99,12.264820708685932
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.01,3.1186328162340935
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.025,4.120954912697317
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.05,4.996370844369263
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.1,5.7338170387471035
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.15000000000000002,6.042865932359987
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.2,6.350873413796683
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.25,6.501790708685934
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.3,6.658570708685933
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.35000000000000003,6.810010749401304
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.4,6.882286508685933
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.45,6.955220708685934
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.5,7.0319390755342885
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.55,7.123673008685934
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.6000000000000001,7.186870708685934
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.6500000000000001,7.246980593827708
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.7000000000000001,7.364718008685934
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.7500000000000001,7.508314444057894
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.8,7.732407708685933
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.8500000000000001,7.961688420599477
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.9000000000000001,8.259085685407634
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.95,9.129692538737578
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.975,9.95970525988454
2015-12-19,2016-01-02,2,HHS Region 3,ili perc,quantile,0.99,10.731365225981756
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.01,0.5567151029563329
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.025,1.575556727918233
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.05,2.426207208685933
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.1,3.3267866756629516
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.15000000000000002,3.875662962791836
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.2,4.167459611606057
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.25,4.395021839974026
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.3,4.575009623264323
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.35000000000000003,4.682390708685933
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.4,4.762880708685933
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.45,4.844770846340733
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.5,4.9304307086859325
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.55,5.014780708685933
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.6000000000000001,5.078940400538364
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.6500000000000001,5.1190307086859335
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.7000000000000001,5.212084492747803
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.7500000000000001,5.329385890242065
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.8,5.532437880990691
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.8500000000000001,5.866617652041983
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.9000000000000001,6.212274683422055
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.95,7.246337106761973
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.975,8.474750708685933
2015-12-19,2016-01-09,3,HHS Region 3,ili perc,quantile,0.99,10.940939669521905
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.01,2.408413101957141
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.025,4.216422710095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.05,5.575132710095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.1,6.543430168017988
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.15000000000000002,6.894459360095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.2,7.087603710095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.25,7.256314582620192
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.3,7.32575767675199
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.35000000000000003,7.39027085792757
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.4,7.434195951254464
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.45,7.468874710095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.5,7.502517241753374
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.55,7.534384525039782
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.6000000000000001,7.57099549272821
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.6500000000000001,7.612093710095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.7000000000000001,7.672114610095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.7500000000000001,7.781854144125066
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.8,7.924112710095201
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.8500000000000001,8.125693510095202
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.9000000000000001,8.474568196772205
2015-12-19,2015-12-26,1,HHS Region 4,ili perc,quantile,0.95,9.657391892248526
